customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent
319,jennifer henry,65.0,waltontown,191,organic apples,snack,2024-03-23,4.0,19.24,76.96
320,lisa huffman phd,37.0,garciastad,110,kale,organic,2024-02-27,2.0,16.73,33.46
321,sean hill,44.0,port daniel,173,fresh milk,vegetable,2024-02-23,134.0,10.58,1417.72
322,kenneth richardson,50.0,christianview,173,almond butter,dairy,2024-03-30,4.0,10.0,40.0
323,valerie pena,48.0,south charlesberg,150,almond butter,organic,2024-03-07,4.0,6.63,26.52
324,ethan wright,74.0,coreychester,198,tofu,organic,2024-10-03,2.0,13.55,27.1
325,matthew moss,65.0,jenniferton,131,organic apples,organic,2024-04-23,1.0,18.32,18.32
326,ashley hodges dds,58.0,lake christinemouth,175,tofu,organic,2024-01-03,1.0,19.64,19.64
327,julie benson,47.0,fisherton,171,organic apples,organic,2024-06-20,1.0,17.16,17.16
328,elizabeth allen,67.0,davidhaven,185,granola,organic,2024-01-16,3.0,14.03,42.09
329,laura sanchez,27.0,port lawrenceland,145,fresh milk,snack,2024-05-02,3.0,13.76,41.28
330,julie johnson,71.0,christopherchester,121,fresh milk,organic,2024-06-25,1.0,2.48,2.48
331,jonathon hanson,43.0,new ericport,139,organic apples,dairy,2024-10-04,1.0,11.54,11.54
332,brandi romero,46.0,cherylborough,121,granola,vegetable,2024-01-15,1.0,8.29,8.29
333,sherry white,39.0,jenniferton,189,granola,organic,2024-07-04,2.0,4.42,8.84
334,billy martin dds,67.0,ryanton,165,granola,dairy,2024-03-06,4.0,10.69,42.76
335,richard james,30.0,kaylamouth,167,tofu,vegetable,2024-09-25,3.0,2.09,6.27
336,benjamin stokes,51.0,south lawrenceborough,126,fresh milk,dairy,2024-11-06,3.0,5.23,15.69
337,francisco jones,58.0,north thomasmouth,122,organic apples,vegetable,2024-05-29,1.0,8.03,8.03
338,derek gutierrez jr.,29.0,port alejandra,180,kale,dairy,2024-01-04,1.0,8.47,8.47
339,gregory price,51.0,marialand,108,organic apples,vegetable,2024-02-17,4.0,14.24,56.96
340,janet clark,37.0,elizabethmouth,169,kale,dairy,2024-04-13,2.0,6.01,12.02
341,carol sanders,56.0,justinmouth,100,kale,vegetable,2024-01-05,1.0,3.75,3.75
342,travis weaver,77.0,ericside,174,fresh milk,snack,2024-03-26,1.0,7.93,7.93
343,haley jones,69.0,new jamesshire,161,kale,organic,2024-10-22,4.0,11.25,45.0
344,mark reid,61.0,greenville,137,organic apples,dairy,2024-11-02,4.0,6.83,27.32
345,michelle evans,33.0,grantmouth,103,kale,vegetable,2024-08-29,4.0,16.91,67.64
346,paul wright,44.0,port monica,196,granola,organic,2024-03-04,1.0,19.19,19.19
347,calvin lee,39.0,east sharon,113,kale,organic,2024-10-23,1.0,17.51,17.51
348,stephanie mills,76.0,donovanfort,134,tofu,vegetable,2024-03-07,4.0,13.29,53.16
349,steve baxter,29.0,port nicole,116,almond butter,snack,2024-11-04,3.0,10.11,30.33
350,christine allen,73.0,south joshua,111,kale,snack,2024-01-27,4.0,15.81,63.24
351,lance robinson,37.0,new danamouth,106,almond butter,vegetable,2024-05-23,3.0,7.52,22.56
352,dr. kelly black,60.0,north michaelchester,170,organic apples,snack,2024-09-25,4.0,12.86,51.44
353,gabrielle carlson,47.0,matthewside,198,fresh milk,dairy,2024-03-25,2.0,6.13,12.26
355,craig dickerson,46.0,east richardstad,117,fresh milk,snack,2024-08-12,1.0,16.12,16.12
356,allison smith,45.0,jamesport,145,almond butter,dairy,2024-04-19,1.0,19.27,19.27
357,stephanie wang,49.0,johnmouth,148,fresh milk,dairy,2024-05-18,1.0,14.74,14.74
358,michael clements,63.0,port lindamouth,199,kale,snack,2024-05-15,3.0,17.48,52.44
359,austin carroll,72.0,dianaton,129,organic apples,snack,2024-05-25,2.0,8.92,17.84
360,edward garcia,27.0,east matthew,144,almond butter,organic,2024-03-05,2.0,8.9,17.8
361,robin foster,18.0,kellyhaven,106,almond butter,vegetable,2024-02-09,1.0,9.69,9.69
362,timothy cisneros,59.0,south jamesville,109,tofu,organic,2024-03-27,4.0,115.1,460.4
363,michelle hudson,22.0,tammyberg,125,fresh milk,vegetable,2024-08-18,3.0,3.17,9.51
364,whitney acosta,71.0,donaldchester,173,almond butter,vegetable,2024-01-02,1.0,13.26,13.26
365,jonathan smith,75.0,kevinland,186,granola,dairy,2024-01-14,1.0,16.59,16.59
367,stephanie pratt,24.0,west jennifer,127,tofu,dairy,2024-06-16,2.0,17.87,35.74
369,sara yang,62.0,normanhaven,101,tofu,snack,2024-04-20,3.0,6.85,20.55
371,jennifer fields,60.0,woodston,179,kale,dairy,2024-08-29,4.0,3.3,13.2
372,jason williams,48.0,andersontown,111,almond butter,snack,2024-03-19,1.0,9.36,9.36
373,kent hoffman,18.0,jamesberg,183,fresh milk,organic,2024-10-29,4.0,15.87,63.48
374,tina clark,75.0,scottton,192,almond butter,vegetable,2024-07-10,1.0,7.5,7.5
376,justin daniels,65.0,garyfort,185,almond butter,vegetable,2024-04-23,2.0,6.39,12.78
377,christopher cannon,71.0,north brendabury,136,tofu,snack,2024-01-03,2.0,16.98,33.96
379,molly eaton,61.0,south gregory,168,granola,vegetable,2024-03-15,2.0,17.97,35.94
380,kimberly pittman,74.0,east gregoryfort,127,kale,dairy,2024-06-04,1.0,16.26,16.26
381,kara wade,27.0,brownton,156,granola,organic,2024-05-06,2.0,5.43,10.86
382,brianna carroll,60.0,laneside,137,tofu,vegetable,2024-03-19,2.0,18.99,37.98
383,megan mcclure,56.0,east daniel,189,organic apples,snack,2024-01-14,4.0,6.78,27.12
384,john jacobs,18.0,new tamara,155,fresh milk,dairy,2024-09-03,3.0,7.03,21.09
385,amanda jones,49.0,woodsmouth,144,tofu,organic,2024-09-01,3.0,7.58,22.74
386,laura harvey,40.0,thomaston,151,tofu,snack,2024-10-14,1.0,19.52,19.52
388,chad smith,77.0,north jeffrey,158,tofu,organic,2024-01-17,3.0,4.62,13.86
389,amy briggs,27.0,woodfurt,101,organic apples,snack,2024-11-05,2.0,17.63,35.26
390,brian burgess,31.0,west michael,121,fresh milk,vegetable,2024-02-22,4.0,9.67,38.68
391,jerry hunt,26.0,amandaport,126,organic apples,organic,2024-10-18,1.0,16.81,16.81
392,shawn armstrong,58.0,spencehaven,143,almond butter,vegetable,2024-08-28,1.0,3.46,3.46
393,jessica robinson,74.0,raymouth,140,fresh milk,dairy,2024-07-27,2.0,2.94,5.88
394,shawn martin,70.0,north staceyfort,140,tofu,dairy,2024-09-24,3.0,5.24,15.72
395,michael bond,73.0,wintersville,103,granola,vegetable,2024-07-29,4.0,2.27,9.08
396,kimberly le,46.0,reginaldshire,162,kale,snack,2024-03-08,3.0,17.07,51.21
397,joseph adams,20.0,jamesstad,114,organic apples,dairy,2024-09-04,3.0,4.99,14.97
399,pamela greene,79.0,port rebeccaview,173,kale,dairy,2024-06-28,2.0,16.05,32.1
400,leslie rodriguez,59.0,robertsstad,100,tofu,dairy,2024-08-02,1.0,17.95,17.95
402,leah alvarado,61.0,ferrelltown,163,tofu,organic,2024-02-27,3.0,10.77,32.31
403,marie singleton,78.0,lake heidi,118,fresh milk,vegetable,2024-09-14,4.0,14.46,57.84
404,pamela smith,48.0,lake alisha,191,organic apples,dairy,2024-02-26,1.0,9.26,9.26
405,dr. eric atkinson,58.0,port davidview,126,fresh milk,vegetable,2024-05-03,4.0,17.6,70.4
406,craig woodard,42.0,vegaville,178,kale,snack,2024-07-05,1.0,16.36,16.36
407,lisa snyder,30.0,jenniferchester,100,kale,snack,2024-08-19,1.0,1.54,1.54
408,patricia roach,50.0,south elizabethtown,190,kale,vegetable,2024-02-05,3.0,1.26,3.78
409,jeffrey howard,69.0,kellyshire,171,kale,dairy,2024-08-16,4.0,10.59,42.36
410,jonathan ryan,77.0,west desiree,159,granola,vegetable,2024-07-07,3.0,13.21,39.63
411,jill johnson,62.0,lake ashleechester,106,granola,organic,2024-03-22,4.0,19.28,77.12
412,bonnie wood,62.0,lake amyfort,113,tofu,vegetable,2024-07-11,1.0,11.26,11.26
413,connor williams,58.0,charlesview,150,kale,vegetable,2024-05-16,1.0,5.4,5.4
414,daniel solomon,18.0,jacksonhaven,121,organic apples,vegetable,2024-06-12,2.0,2.2,4.4
415,brittney jackson,19.0,brittanyhaven,186,granola,dairy,2024-03-01,2.0,9.13,18.26
416,frances steele,69.0,madisonside,165,tofu,snack,2024-10-02,1.0,8.54,8.54
417,andrew white,77.0,brandonbury,114,tofu,organic,2024-01-13,1.0,12.13,12.13
419,david baker,74.0,shawhaven,181,almond butter,snack,2024-10-07,3.0,9.75,29.25
420,kristen reeves,68.0,justinton,189,granola,organic,2024-10-11,3.0,10.81,32.43
421,douglas macias,67.0,adrianbury,164,granola,organic,2024-04-14,3.0,13.98,41.94
422,elijah whitehead,51.0,wilsonfort,104,granola,vegetable,2024-11-08,4.0,16.51,66.04
423,catherine white,71.0,christopherland,177,tofu,organic,2024-06-23,1.0,11.75,11.75
425,jennifer garcia,49.0,new lisa,189,granola,dairy,2024-02-14,3.0,6.59,19.77
426,madison lindsey,65.0,rodneyview,194,fresh milk,organic,2024-07-23,3.0,5.44,16.32
427,courtney good,59.0,garyhaven,118,fresh milk,vegetable,2024-03-13,3.0,1.43,4.29
428,jason becker,77.0,calvinshire,146,fresh milk,organic,2024-11-03,4.0,7.09,28.36
429,julie cantrell,56.0,gregorymouth,152,granola,organic,2024-09-17,4.0,10.76,43.04
430,adam gonzalez,43.0,lawsonstad,196,granola,snack,2024-02-09,3.0,18.88,56.64
431,dana brown,33.0,lake michael,138,granola,organic,2024-05-18,2.0,13.49,26.98
432,lori martin,52.0,tammyburgh,183,almond butter,snack,2024-01-16,2.0,10.41,20.82
433,dennis luna,18.0,east deborah,158,fresh milk,organic,2024-04-06,4.0,13.14,52.56
434,christopher snyder,66.0,tapialand,103,granola,snack,2024-10-15,2.0,11.95,23.9
435,micheal beasley,32.0,north james,123,kale,organic,2024-05-15,1.0,9.41,9.41
437,sonia baker,76.0,carolynside,144,organic apples,vegetable,2024-05-09,1.0,19.81,19.81
438,mathew franco,58.0,stewartton,121,kale,vegetable,2024-08-02,3.0,4.36,13.080000000000002
439,adam salas,19.0,port lee,142,fresh milk,snack,2024-04-08,2.0,18.95,37.9
440,rachel knight,48.0,matthewbury,141,almond butter,organic,2024-03-17,1.0,18.71,18.71
441,jessica fernandez,19.0,east charles,155,kale,vegetable,2024-01-14,1.0,18.12,18.12
442,thomas key md,74.0,harrisonland,189,organic apples,dairy,2024-07-26,3.0,15.56,46.68
443,jeffrey reyes,41.0,lake david,153,granola,snack,2024-10-07,2.0,2.36,4.72
444,eugene flores,20.0,lake courtney,159,granola,organic,2024-05-08,4.0,9.76,39.04
446,veronica rice,74.0,dayfurt,170,fresh milk,vegetable,2024-01-17,3.0,1.7,5.1
447,craig oliver,29.0,lesterfurt,117,kale,dairy,2024-05-16,2.0,3.71,7.42
448,danielle sweeney,74.0,lake darren,162,fresh milk,dairy,2024-08-30,1.0,4.66,4.66
449,ashley hodges,25.0,shelleytown,151,kale,organic,2024-10-22,1.0,6.63,6.63
450,charles singleton,77.0,jacquelineshire,156,fresh milk,snack,2024-01-05,4.0,10.14,40.56
451,louis powell,32.0,wilsonshire,101,almond butter,dairy,2024-04-13,3.0,17.47,52.41
452,kristen clark,46.0,port melodyburgh,171,granola,vegetable,2024-08-25,3.0,6.32,18.96
453,ronald lyons,55.0,glenntown,101,kale,vegetable,2024-01-15,2.0,13.87,27.74
454,randy rivera,70.0,freemanfort,162,almond butter,vegetable,2024-11-02,1.0,17.13,17.13
455,justin clarke,78.0,juliaton,144,kale,vegetable,2024-10-19,2.0,14.81,29.62
456,wendy harris,55.0,east melissahaven,172,kale,vegetable,2024-10-27,4.0,14.54,58.16
457,brooke reynolds,57.0,east curtis,185,tofu,vegetable,2024-07-21,3.0,12.1,36.3
458,richard gould,66.0,woodstad,199,granola,dairy,2024-01-16,1.0,1.65,1.65
459,alexander villarreal,51.0,south courtney,141,organic apples,vegetable,2024-08-15,3.0,9.16,27.48
461,dr. mitchell adams,53.0,matthewborough,112,tofu,dairy,2024-01-29,2.0,16.37,32.74
462,james cohen,25.0,cassandrachester,100,organic apples,dairy,2024-08-24,4.0,14.61,58.44
463,richard murphy,26.0,amandaville,172,fresh milk,organic,2024-04-15,3.0,19.43,58.29
465,randall fuller,58.0,tiffanyville,145,granola,organic,2024-10-28,3.0,17.02,51.06
466,samuel weaver,71.0,port phillip,101,tofu,organic,2024-09-07,3.0,5.68,17.04
467,mary carroll,30.0,new jennifer,120,fresh milk,snack,2024-06-06,3.0,19.3,57.900000000000006
468,shannon hayes,42.0,philipstad,198,fresh milk,dairy,2024-07-05,2.0,13.76,27.52
469,donna cabrera,35.0,johnbury,182,almond butter,organic,2024-05-19,2.0,10.4,20.8
470,michelle lewis,77.0,jamesport,113,kale,dairy,2024-05-28,3.0,18.27,54.81
471,brenda walker,20.0,west jenniferton,164,organic apples,organic,2024-09-29,1.0,11.56,11.56
472,casey young,51.0,west jessicafurt,109,almond butter,organic,2024-10-06,4.0,8.48,33.92
473,mr. daniel burns md,67.0,johnsonberg,173,organic apples,vegetable,2024-09-02,4.0,11.35,45.4
475,karen stafford,75.0,clarkland,151,tofu,vegetable,2024-08-17,3.0,1.21,3.63
476,brian johns,67.0,east kelsey,161,tofu,vegetable,2024-02-07,1.0,4.18,4.18
477,john reyes,68.0,peterfort,116,granola,vegetable,2024-01-15,1.0,13.09,13.09
478,edward lara,65.0,east kennethview,156,tofu,organic,2024-11-04,2.0,18.99,37.98
479,jeremy hill,73.0,lake michael,179,tofu,vegetable,2024-09-06,3.0,4.97,14.91
480,kaitlyn harvey,75.0,johnsonton,148,organic apples,snack,2024-10-12,4.0,2.39,9.56
481,sabrina cordova,64.0,lake amber,165,kale,snack,2024-07-20,2.0,18.56,37.12
482,donna hughes,48.0,bridgetmouth,154,fresh milk,vegetable,2024-08-07,3.0,2.66,7.98
483,rhonda hicks,31.0,port stephanieshire,107,granola,snack,2024-02-16,4.0,16.68,66.72
484,james garcia,65.0,new michael,176,fresh milk,snack,2024-06-18,3.0,19.06,57.17999999999999
485,molly roach,61.0,west emilyview,161,fresh milk,vegetable,2024-09-04,4.0,13.19,52.76
486,marie conley,78.0,north robertashire,115,tofu,vegetable,2024-03-14,1.0,4.65,4.65
487,jody campbell,73.0,lake lindafort,100,organic apples,organic,2024-05-05,1.0,9.0,9.0
488,casey garcia,72.0,new samuelchester,167,kale,snack,2024-05-19,1.0,3.96,3.96
489,stephanie glover,20.0,wilcoxville,134,kale,snack,2024-08-27,3.0,10.95,32.849999999999994
490,jorge haley,48.0,nancyland,168,granola,organic,2024-01-12,2.0,2.97,5.94
491,laura roth,61.0,new mikeport,148,granola,dairy,2024-08-26,3.0,5.02,15.06
492,sean robinson,44.0,port anitahaven,179,almond butter,snack,2024-05-16,4.0,11.26,45.04
493,christopher williams,23.0,lesliefort,197,granola,vegetable,2024-06-29,2.0,7.83,15.66
494,charles watts,73.0,barnesmouth,179,organic apples,snack,2024-04-08,1.0,7.56,7.56
495,melissa warner,18.0,marybury,164,fresh milk,dairy,2024-05-07,3.0,7.97,23.91
496,bruce carr,74.0,lake brittany,130,almond butter,vegetable,2024-01-20,3.0,10.21,30.630000000000003
497,andrew williams,40.0,lake jessica,190,almond butter,organic,2024-06-13,3.0,11.36,34.08
498,michelle brennan,20.0,laurieburgh,156,granola,dairy,2024-08-02,3.0,9.91,29.73
499,vickie sellers,26.0,justinfort,157,tofu,organic,2024-09-10,4.0,14.9,59.6
500,brandon bowman,28.0,new jamieville,165,fresh milk,vegetable,2024-07-20,1.0,1.17,1.17
501,angela brown dvm,43.0,brownmouth,198,tofu,vegetable,2024-10-25,2.0,17.79,35.58
502,kelsey howell,40.0,east patrick,152,fresh milk,organic,2024-10-18,1.0,1.4,1.4
503,erin hamilton,53.0,new heidi,132,almond butter,dairy,2024-02-17,1.0,16.44,16.44
504,melissa campbell,45.0,angelabury,171,fresh milk,vegetable,2024-04-27,2.0,6.11,12.22
505,morgan jennings,37.0,mendozabury,192,organic apples,dairy,2024-09-05,1.0,18.41,18.41
506,elizabeth hicks,49.0,port patrickborough,197,almond butter,organic,2024-10-07,3.0,4.47,13.41
507,lisa flowers,54.0,coxborough,129,organic apples,snack,2024-02-24,2.0,14.86,29.72
509,shawn farmer,73.0,tuckermouth,195,organic apples,organic,2024-08-24,4.0,19.49,77.96
510,jordan nguyen,67.0,rodneystad,197,almond butter,dairy,2024-06-17,2.0,11.66,23.32
511,keith gutierrez,60.0,cookborough,110,fresh milk,snack,2024-09-01,4.0,15.51,62.04
512,angela dennis,20.0,new ronaldshire,188,fresh milk,snack,2024-08-13,4.0,14.47,57.88
513,james banks,24.0,catherineshire,183,granola,organic,2024-05-18,2.0,9.84,19.68
514,april wyatt,34.0,millershire,174,almond butter,organic,2024-10-25,4.0,4.57,18.28
515,paul erickson,68.0,east jasonborough,119,almond butter,dairy,2024-03-03,1.0,146.87,146.87
516,laura byrd,21.0,douglasland,141,kale,vegetable,2024-06-21,3.0,8.88,26.64
517,molly whitaker,48.0,north brian,180,almond butter,organic,2024-05-28,1.0,16.49,16.49
518,carl hernandez,39.0,sarthberg,161,kale,organic,2024-08-03,4.0,1.72,6.88
520,andrew wilson,25.0,new matthew,144,organic apples,vegetable,2024-08-03,3.0,12.29,36.87
521,jesse sanders,22.0,danastad,108,fresh milk,snack,2024-07-17,3.0,12.62,37.86
522,barbara humphrey,67.0,michaelshire,103,organic apples,snack,2024-06-17,3.0,2.84,8.52
523,trevor larsen,72.0,sheliaton,150,kale,organic,2024-01-12,4.0,1.97,7.88
524,angela johnston md,64.0,souah ericville,162,kale,organic,2024-09-18,2.0,14.11,28.22
525,allison mcintyre,67.0,south lisa,140,organic apples,vegetable,2024-10-23,4.0,4.65,18.6
526,ashley miller,37.0,mcgrathfurt,187,fresh milk,organic,2024-09-23,2.0,18.47,36.94
528,gary bond,34.0,harrisborough,100,almond butter,snack,2024-06-04,1.0,18.64,18.64
529,morgan humphrey,37.0,port bryanstad,125,organic apples,snack,2024-03-07,3.0,7.61,22.83
530,chase yates,77.0,north jeffreyshire,115,fresh milk,dairy,2024-09-05,3.0,7.57,22.71
531,kathryn evans,78.0,robertfurt,121,organic apples,vegetable,2024-01-10,2.0,19.78,39.56
532,martin martin,23.0,danaport,189,organic apples,dairy,2024-10-28,2.0,4.92,9.84
533,stacy jones,64.0,east christopherfurt,178,organic apples,snack,2024-07-26,1.0,19.02,19.02
534,sharon guzman md,25.0,wrightmouth,163,granola,organic,2024-07-29,3.0,9.47,28.410000000000004
535,steven stewart,55.0,kathryntown,108,tofu,vegetable,2024-10-07,3.0,7.8,23.4
536,jeffrey jackson,56.0,greenport,166,kale,snack,2024-02-25,4.0,8.82,35.28
537,sarah walker,66.0,lake bruceton,105,organic apples,organic,2024-10-16,1.0,16.78,16.78
538,michael cisneros,61.0,nicoletown,164,granola,vegetable,2024-06-12,3.0,17.67,53.010000000000005
539,jeremiah lewis,24.0,port jasonstad,190,granola,snack,2024-05-17,4.0,1.27,5.08
540,jeanette martinez,33.0,allenhaven,198,organic apples,snack,2024-08-19,2.0,4.91,9.82
541,miguel buckley,55.0,north stephanie,191,fresh milk,vegetable,2024-06-20,4.0,4.07,16.28
542,kimberly guzman,43.0,robertsfort,109,tofu,snack,2024-10-21,3.0,17.07,51.21
544,troy mcdonald,48.0,fosterhaven,153,granola,dairy,2024-10-19,3.0,2.89,8.67
545,haley jordan,61.0,ericville,173,organic apples,organic,2024-07-04,2.0,9.93,19.86
546,latasha james,33.0,east benjamin,102,fresh milk,organic,2024-10-20,1.0,2.91,2.91
547,kent mahoney,44.0,ashleytown,156,fresh milk,snack,2024-09-05,4.0,11.81,47.24
548,steven taylor,36.0,port lindsay,189,tofu,dairy,2024-01-12,1.0,2.49,2.49
549,jose andersen,64.0,medinahaven,153,tofu,vegetable,2024-01-05,2.0,9.95,19.9
550,jamie mccann,41.0,gabrielbury,168,almond butter,snack,2024-06-20,3.0,13.74,41.22
551,christina wright,24.0,south christinaville,119,kale,vegetable,2024-03-06,3.0,12.15,36.45
552,michael perkins md,39.0,markmouth,198,kale,snack,2024-03-06,4.0,10.08,40.32
553,melissa bennett,69.0,north jennaborough,116,organic apples,organic,2024-07-06,3.0,2.42,7.26
554,kurt ashley,28.0,lopezport,123,tofu,vegetable,2024-09-05,4.0,4.11,16.44
555,julie morgan,77.0,pruittton,198,organic apples,dairy,2024-07-21,3.0,3.83,11.49
556,donald cruz,56.0,harmonshire,133,organic apples,snack,2024-04-12,4.0,13.49,53.96
557,sandra stuart,50.0,west patriciachester,163,granola,vegetable,2024-09-06,1.0,9.12,9.12
558,seth hill,32.0,brewerfort,158,fresh milk,vegetable,2024-08-24,2.0,16.98,33.96
559,denise wagner,40.0,diatville,195,fresh milk,organic,2024-04-04,3.0,11.3,33.900000000000006
560,ryan jensen,30.0,johnsonton,168,almond butter,vegetable,2024-09-01,140.0,19.69,2756.6000000000004
561,jennifer cruz,32.0,aprilland,113,fresh milk,organic,2024-07-03,1.0,15.19,15.19
562,megan fisher,55.0,moorebury,138,almond butter,snack,2024-06-01,3.0,16.24,48.72
563,john copeland,57.0,davisshire,185,granola,vegetable,2024-10-07,2.0,19.22,38.44
564,benjamin watkins,29.0,north caleb,157,organic apples,dairy,2024-03-31,3.0,14.25,42.75
565,charles franklin,43.0,east jesse,176,granola,vegetable,2024-01-15,3.0,8.47,25.410000000000004
566,michael lopez,35.0,new paulahaven,152,granola,snack,2024-09-09,2.0,7.37,14.74
567,kimberly williams,51.0,scottmouth,123,kale,organic,2024-02-26,4.0,7.68,30.72
568,derrick gonzalez,74.0,west jamestown,197,kale,organic,2024-10-31,1.0,2.94,2.94
569,sherry sellers,59.0,newcnicholas,178,almond butter,vegetable,2024-08-08,1.0,6.92,6.92
570,sarah cameron,18.0,andrewsview,147,almond butter,vegetable,2024-07-26,1.0,10.68,10.68
571,christopher harmon,19.0,gregorystad,173,fresh milk,dairy,2024-07-22,1.0,13.48,13.48
572,patrick johnson,23.0,east karenborough,170,tofu,organic,2024-03-02,4.0,8.34,33.36
574,mr. mark hamilton,20.0,michaelberg,183,tofu,vegetable,2024-08-14,4.0,11.79,47.16
575,steve warren,56.0,west karen,194,organic apples,vegetable,2024-01-27,2.0,10.28,20.56
576,julia garcia,30.0,west tristanfort,143,tofu,dairy,2024-05-07,2.0,2.07,4.14
577,vicki wood dvm,36.0,north phillip,139,fresh milk,snack,2024-02-21,1.0,2.77,2.77
578,christina haas,74.0,johnsonstad,197,almond butter,snack,2024-09-05,4.0,19.69,78.76
579,stephanie morgan,30.0,west rachaelhaven,108,almond butter,organic,2024-02-27,2.0,17.85,35.7
580,robert ferrell,62.0,west eugenemouth,114,kale,vegetable,2024-01-17,1.0,2.37,2.37
